Text Inputs : Specimen label,"S1.104M_WoLS"
Notes : Specimen note 1,"Sheep, Medial, Without LS. SS316 indenter. 
Issues with PID - had to abort the test."

Time,Extension,Load,True stress
(sec),(mm),(N),(MPa)
3.07200,-61.16497,-3.54632,0.49808
3.08800,-61.16517,-3.54736,0.49822
3.10400,-61.16538,-3.54690,0.49815
3.12000,-61.16558,-3.54659,0.49811
3.12480,-61.16564,-3.54618,0.49805
3.13600,-61.16578,-3.54474,0.49784
3.15200,-61.16599,-3.54478,0.49785
3.16800,-61.16619,-3.54423,0.49777
3.18400,-61.16639,-3.54560,0.49796
3.20000,-61.16659,-3.54593,0.49800
3.20380,-61.16664,-3.54564,0.49796
3.21600,-61.16679,-3.54474,0.49783
3.23200,-61.16699,-3.54419,0.49775
3.24800,-61.16720,-3.54520,0.49789
3.26400,-61.16740,-3.54451,0.49779
3.28000,-61.16760,-3.54472,0.49782
3.28980,-61.16774,-3.54372,0.49768
3.29600,-61.16781,-3.54314,0.49759
3.31200,-61.16801,-3.54316,0.49759
3.32800,-61.16821,-3.54364,0.49766
3.34400,-61.16842,-3.54359,0.49765
3.36000,-61.16862,-3.54372,0.49766
3.37600,-61.16882,-3.54372,0.49766
3.37980,-61.16888,-3.54351,0.49763
3.39200,-61.16903,-3.54335,0.49761
3.40800,-61.16923,-3.54250,0.49749
3.42400,-61.16943,-3.54373,0.49766
3.44000,-61.16964,-3.54393,0.49768
3.45600,-61.16983,-3.54373,0.49765
3.46580,-61.16989,-3.54233,0.49745
3.47200,-61.16993,-3.54167,0.49736
3.48800,-61.17003,-3.54332,0.49759
3.50400,-61.17014,-3.54408,0.49770
3.52000,-61.17023,-3.54340,0.49760
3.53600,-61.17034,-3.54271,0.49750
3.55200,-61.17044,-3.54390,0.49767
3.56280,-61.17051,-3.54316,0.49756
3.56800,-61.17054,-3.54265,0.49749
3.58400,-61.17064,-3.54174,0.49736
3.60000,-61.17075,-3.54254,0.49747
3.61600,-61.17084,-3.54309,0.49755
3.63200,-61.17095,-3.54225,0.49743
3.64800,-61.17105,-3.54212,0.49741
3.66280,-61.17115,-3.54339,0.49759
3.66400,-61.17115,-3.54339,0.49759
3.68000,-61.17125,-3.54324,0.49756
3.69600,-61.17135,-3.54362,0.49761
3.71200,-61.17145,-3.54178,0.49736
3.72800,-61.17155,-3.54263,0.49747
3.74400,-61.17166,-3.54343,0.49759
3.75380,-61.17172,-3.54322,0.49756
3.76000,-61.17175,-3.54279,0.49749
3.77600,-61.17193,-3.54140,0.49730
3.79200,-61.17213,-3.54345,0.49758
3.80800,-61.17233,-3.54420,0.49768
3.82400,-61.17254,-3.54281,0.49749
3.84000,-61.17274,-3.54210,0.49738
3.84480,-61.17280,-3.54184,0.49735
3.85600,-61.17294,-3.54168,0.49732
3.87200,-61.17314,-3.54223,0.49740
3.88800,-61.17335,-3.54256,0.49744
3.90400,-61.17355,-3.54323,0.49753
3.92000,-61.17375,-3.54363,0.49759
3.93600,-61.17396,-3.54244,0.49742
3.94480,-61.17407,-3.54227,0.49739
3.95200,-61.17416,-3.54150,0.49728
3.96800,-61.17436,-3.54185,0.49733
3.98400,-61.17457,-3.54233,0.49739
4.00000,-61.17477,-3.54213,0.49736
4.01600,-61.17497,-3.54164,0.49729
4.03200,-61.17517,-3.54224,0.49737
4.04080,-61.17529,-3.54241,0.49739
4.04800,-61.17537,-3.54221,0.49737
4.06400,-61.17558,-3.54115,0.49721
4.08000,-61.17578,-3.54152,0.49726
4.09600,-61.17598,-3.54171,0.49729
4.11200,-61.17619,-3.54225,0.49736
4.12800,-61.17639,-3.54138,0.49724
4.13780,-61.17651,-3.54162,0.49727
4.14400,-61.17659,-3.54185,0.49730
4.16000,-61.17680,-3.54198,0.49732
4.17600,-61.17700,-3.54166,0.49727
4.19200,-61.17720,-3.54158,0.49725
4.20800,-61.17741,-3.54304,0.49746
4.22400,-61.17761,-3.54262,0.49740
4.24000,-61.17781,-3.54184,0.49728
4.24380,-61.17786,-3.54114,0.49718
4.25600,-61.17802,-3.54044,0.49708
4.27200,-61.17822,-3.54132,0.49720
4.28800,-61.17842,-3.54210,0.49731
4.30400,-61.17862,-3.54150,0.49723
4.32000,-61.17882,-3.54154,0.49723
4.33600,-61.17903,-3.54131,0.49719
4.34780,-61.17913,-3.54164,0.49724
4.35200,-61.17916,-3.54149,0.49722
4.36800,-61.17926,-3.54027,0.49704
4.38400,-61.17936,-3.54159,0.49723
4.40000,-61.17946,-3.54122,0.49717
4.41600,-61.17956,-3.54088,0.49713
4.43200,-61.17966,-3.53972,0.49696
4.44480,-61.17975,-3.54012,0.49702
4.44800,-61.17976,-3.54030,0.49704
4.46400,-61.17987,-3.54115,0.49716
4.48000,-61.17996,-3.54038,0.49705
4.49600,-61.18007,-3.53940,0.49691
4.51200,-61.18017,-3.54072,0.49710
4.52800,-61.18027,-3.54040,0.49705
4.54400,-61.18037,-3.53985,0.49697
4.55980,-61.18048,-3.53953,0.49692
4.56000,-61.18048,-3.53953,0.49692
4.57600,-61.18057,-3.53900,0.49685
4.59200,-61.18068,-3.53977,0.49696
4.60800,-61.18078,-3.53912,0.49686
4.62400,-61.18088,-3.53970,0.49694
4.64000,-61.18098,-3.54013,0.49700
4.65600,-61.18108,-3.53939,0.49690
4.66580,-61.18114,-3.53872,0.49680
4.67200,-61.18118,-3.53847,0.49677
4.68800,-61.18128,-3.53820,0.49673
4.70400,-61.18139,-3.53880,0.49681
4.72000,-61.18148,-3.53858,0.49678
4.73600,-61.18159,-3.53806,0.49670
4.75200,-61.18169,-3.53934,0.49688
4.76800,-61.18179,-3.53965,0.49692
4.78180,-61.18188,-3.53905,0.49684
4.78400,-61.18189,-3.53892,0.49682
4.80000,-61.18200,-3.53802,0.49669
4.81600,-61.18209,-3.53733,0.49659
4.83200,-61.18220,-3.53768,0.49664
4.84800,-61.18231,-3.53752,0.49662
4.86400,-61.18251,-3.53904,0.49683
4.88000,-61.18272,-3.53991,0.49695
4.88780,-61.18282,-3.53942,0.49688
4.89600,-61.18292,-3.53863,0.49677
4.91200,-61.18312,-3.53803,0.49668
4.92800,-61.18333,-3.53730,0.49657
4.94400,-61.18353,-3.53758,0.49661
4.96000,-61.18373,-3.53738,0.49658
4.97600,-61.18394,-3.53694,0.49652
4.99200,-61.18413,-3.53778,0.49663
4.99780,-61.18421,-3.53801,0.49666
5.00800,-61.18434,-3.53809,0.49667
5.02400,-61.18454,-3.53777,0.49663
5.04000,-61.18474,-3.53809,0.49667
5.05600,-61.18495,-3.53876,0.49676
5.07200,-61.18515,-3.53918,0.49682
5.08800,-61.18535,-3.53700,0.49651
5.10400,-61.18556,-3.53762,0.49659
5.11880,-61.18575,-3.53776,0.49661
5.12000,-61.18576,-3.53777,0.49661
5.13600,-61.18596,-3.53649,0.49643
5.15200,-61.18617,-3.53600,0.49636
5.16800,-61.18637,-3.53684,0.49647
5.18400,-61.18657,-3.53756,0.49657
5.20000,-61.18678,-3.53718,0.49651
5.21600,-61.18698,-3.53700,0.49649
5.23200,-61.18709,-3.53751,0.49656
5.23780,-61.18713,-3.53741,0.49654
5.24800,-61.18719,-3.53661,0.49643
5.26400,-61.18729,-3.53618,0.49637
5.28000,-61.18739,-3.53709,0.49649
5.29600,-61.18750,-3.53731,0.49652
5.31200,-61.18760,-3.53698,0.49648
5.32800,-61.18770,-3.53619,0.49636
5.34400,-61.18780,-3.53841,0.49667
5.34980,-61.18784,-3.53862,0.49670
5.36000,-61.18790,-3.53756,0.49655
5.37600,-61.18800,-3.53760,0.49656
5.39200,-61.18811,-3.53754,0.49655
5.40800,-61.18821,-3.53794,0.49660
5.42400,-61.18831,-3.53801,0.49661
5.44000,-61.18841,-3.53778,0.49658
5.45600,-61.18851,-3.53629,0.49637
5.46680,-61.18858,-3.53738,0.49652
5.47200,-61.18861,-3.53756,0.49654
5.48800,-61.18871,-3.53739,0.49652
5.50400,-61.18881,-3.53701,0.49646
5.52000,-61.18891,-3.53691,0.49645
5.53600,-61.18902,-3.53678,0.49643
5.55200,-61.18912,-3.53690,0.49644
5.56800,-61.18922,-3.53555,0.49625
5.58400,-61.18932,-3.53616,0.49634
5.58480,-61.18933,-3.53609,0.49633
5.60000,-61.18942,-3.53620,0.49634
5.61600,-61.18952,-3.53779,0.49656
5.63200,-61.18963,-3.53787,0.49657
5.64800,-61.18973,-3.53862,0.49668
5.66400,-61.18983,-3.53768,0.49655
5.68000,-61.18993,-3.53679,0.49642
5.69600,-61.19003,-3.53560,0.49625
5.71180,-61.19013,-3.53637,0.49636
5.71200,-61.19013,-3.53637,0.49636
5.72800,-61.19023,-3.53637,0.49636
5.74400,-61.19034,-3.53601,0.49630
5.76000,-61.19043,-3.53523,0.49619
5.77600,-61.19054,-3.53681,0.49641
5.79200,-61.19064,-3.53782,0.49655
5.80800,-61.19074,-3.53745,0.49650
5.82400,-61.19084,-3.53696,0.49643
5.83080,-61.19089,-3.53684,0.49641
5.84000,-61.19095,-3.53696,0.49643
5.85600,-61.19104,-3.53726,0.49647
5.87200,-61.19115,-3.53631,0.49634
5.88800,-61.19125,-3.53779,0.49654
5.90400,-61.19135,-3.53777,0.49654
5.92000,-61.19145,-3.53648,0.49636
5.93600,-61.19162,-3.53577,0.49625
5.94480,-61.19174,-3.53685,0.49640
5.95200,-61.19182,-3.53775,0.49653
5.96800,-61.19203,-3.53873,0.49666
5.98400,-61.19223,-3.53834,0.49661
6.00000,-61.19243,-3.53740,0.49647
6.01600,-61.19264,-3.53754,0.49649
6.03200,-61.19284,-3.53736,0.49646
6.04800,-61.19304,-3.53660,0.49635
6.06400,-61.19325,-3.53751,0.49648
6.08000,-61.19345,-3.53867,0.49664
6.08380,-61.19350,-3.53847,0.49661
6.09600,-61.19365,-3.53768,0.49650
6.11200,-61.19385,-3.53639,0.49631
6.12800,-61.19405,-3.53742,0.49645
6.14400,-61.19426,-3.53763,0.49648
6.16000,-61.19446,-3.53667,0.49634
6.17600,-61.19466,-3.53594,0.49624
6.19200,-61.19487,-3.53820,0.49655
6.20800,-61.19507,-3.53847,0.49659
6.21080,-61.19511,-3.53828,0.49656
6.22400,-61.19525,-3.53738,0.49643
6.24000,-61.19535,-3.53707,0.49639
6.25600,-61.19545,-3.53631,0.49628
6.27200,-61.19555,-3.53657,0.49632
6.28800,-61.19565,-3.53730,0.49642
6.30400,-61.19576,-3.53767,0.49647
6.32000,-61.19586,-3.53749,0.49644
6.33600,-61.19595,-3.53692,0.49636
6.34380,-61.19601,-3.53592,0.49622
6.35200,-61.19606,-3.53489,0.49607
6.36800,-61.19616,-3.53588,0.49621
6.38400,-61.19626,-3.53771,0.49647
6.40000,-61.19636,-3.53812,0.49652
6.41600,-61.19647,-3.53642,0.49628
6.43200,-61.19656,-3.53676,0.49633
6.44800,-61.19667,-3.53611,0.49624
6.46400,-61.19677,-3.53628,0.49626
6.46680,-61.19679,-3.53609,0.49623
6.48000,-61.19687,-3.53656,0.49630
6.49600,-61.19697,-3.53651,0.49629
6.51200,-61.19708,-3.53689,0.49634
6.52800,-61.19717,-3.53635,0.49627
6.54400,-61.19728,-3.53613,0.49623
6.56000,-61.19738,-3.53641,0.49627
6.57600,-61.19748,-3.53561,0.49616
6.59200,-61.19758,-3.53537,0.49612
6.60800,-61.19768,-3.53618,0.49623
6.61280,-61.19771,-3.53580,0.49618
6.62400,-61.19778,-3.53529,0.49611
6.64000,-61.19788,-3.53556,0.49614
6.65600,-61.19799,-3.53502,0.49607
6.67200,-61.19809,-3.53501,0.49606
6.68800,-61.19819,-3.53535,0.49611
6.70400,-61.19829,-3.53499,0.49606
6.72000,-61.19839,-3.53528,0.49610
6.73600,-61.19849,-3.53577,0.49617
6.75200,-61.19860,-3.53656,0.49628
6.75280,-61.19860,-3.53661,0.49628
6.76800,-61.19870,-3.53610,0.49621
6.78400,-61.19880,-3.53539,0.49611
6.80000,-61.19890,-3.53536,0.49610
6.81600,-61.19900,-3.53516,0.49607
6.83200,-61.19910,-3.53343,0.49583
6.84800,-61.19920,-3.53570,0.49615
6.86400,-61.19931,-3.53642,0.49625
6.88000,-61.19940,-3.53621,0.49622
6.88480,-61.19944,-3.53561,0.49613
6.89600,-61.19951,-3.53468,0.49600
6.91200,-61.19961,-3.53555,0.49612
6.92800,-61.19971,-3.53576,0.49615
6.94400,-61.19981,-3.53546,0.49611
6.96000,-61.19992,-3.53506,0.49605
6.97600,-61.20001,-3.53518,0.49606
6.99200,-61.20012,-3.53506,0.49605
7.00800,-61.20022,-3.53454,0.49597
7.02400,-61.20032,-3.53443,0.49596
7.02980,-61.20035,-3.53451,0.49597
7.04000,-61.20042,-3.53461,0.49598
7.05600,-61.20052,-3.53481,0.49601
7.07200,-61.20062,-3.53449,0.49596
7.08800,-61.20072,-3.53467,0.49598
7.10400,-61.20083,-3.53445,0.49595
7.12000,-61.20092,-3.53472,0.49599
7.13600,-61.20103,-3.53413,0.49590
7.15200,-61.20113,-3.53562,0.49611
7.16380,-61.20121,-3.53473,0.49599
7.16800,-61.20123,-3.53434,0.49593
7.18400,-61.20133,-3.53355,0.49582
7.20000,-61.20144,-3.53422,0.49591
7.21600,-61.20153,-3.53402,0.49588
7.23200,-61.20164,-3.53437,0.49593
7.24800,-61.20174,-3.53347,0.49580
7.26400,-61.20184,-3.53432,0.49592
7.28000,-61.20194,-3.53470,0.49597
7.29600,-61.20205,-3.53530,0.49605
7.30780,-61.20212,-3.53430,0.49591
7.31200,-61.20214,-3.53430,0.49591
7.32800,-61.20224,-3.53442,0.49593
7.34400,-61.20235,-3.53487,0.49599
7.36000,-61.20245,-3.53520,0.49604
7.37600,-61.20255,-3.53486,0.49599
7.39200,-61.20265,-3.53518,0.49603
7.40800,-61.20275,-3.53406,0.49587
7.42400,-61.20285,-3.53344,0.49578
7.44000,-61.20296,-3.53409,0.49587
7.45600,-61.20306,-3.53508,0.49601
7.46680,-61.20313,-3.53506,0.49601
7.47200,-61.20316,-3.53465,0.49595
7.48800,-61.20326,-3.53294,0.49571
7.50400,-61.20336,-3.53473,0.49596
7.52000,-61.20346,-3.53643,0.49620
7.53600,-61.20357,-3.53612,0.49615
7.55200,-61.20367,-3.53419,0.49588
7.56800,-61.20376,-3.53423,0.49588
7.58400,-61.20387,-3.53473,0.49595
7.60000,-61.20397,-3.53451,0.49592
7.60480,-61.20400,-3.53409,0.49586
7.61600,-61.20407,-3.53389,0.49583
7.63200,-61.20417,-3.53506,0.49599
7.64800,-61.20428,-3.53618,0.49615
7.66400,-61.20437,-3.53509,0.49600
7.68000,-61.20448,-3.53494,0.49597
7.69600,-61.20458,-3.53522,0.49601
7.71200,-61.20468,-3.53576,0.49609
7.72800,-61.20478,-3.53388,0.49582
7.74400,-61.20488,-3.53458,0.49592
7.75980,-61.20498,-3.53552,0.49605
7.76000,-61.20498,-3.53552,0.49605
7.77600,-61.20509,-3.53499,0.49597
7.79200,-61.20519,-3.53505,0.49598
7.80800,-61.20528,-3.53545,0.49603
7.82400,-61.20539,-3.53482,0.49595
7.84000,-61.20549,-3.53515,0.49599
7.85600,-61.20559,-3.53434,0.49587
7.87200,-61.20569,-3.53485,0.49595
7.88800,-61.20580,-3.53497,0.49596
7.90280,-61.20589,-3.53374,0.49579
7.90400,-61.20589,-3.53367,0.49578
7.92000,-61.20600,-3.53462,0.49591
7.93600,-61.20610,-3.53569,0.49606
7.95200,-61.20620,-3.53556,0.49604
7.96800,-61.20630,-3.53422,0.49585
7.98400,-61.20641,-3.53540,0.49601
8.00000,-61.20650,-3.53636,0.49615
8.01600,-61.20661,-3.53560,0.49604
8.03200,-61.20671,-3.53459,0.49590
8.04800,-61.20681,-3.53453,0.49589
8.06280,-61.20690,-3.53500,0.49595
8.06400,-61.20691,-3.53499,0.49595
8.08000,-61.20701,-3.53465,0.49590
8.09600,-61.20711,-3.53360,0.49575
8.11200,-61.20721,-3.53469,0.49590
8.12800,-61.20732,-3.53465,0.49590
8.14400,-61.20742,-3.53426,0.49584
8.16000,-61.20752,-3.53584,0.49606
8.17600,-61.20762,-3.53595,0.49607
8.19200,-61.20772,-3.53602,0.49608
8.20480,-61.20780,-3.53443,0.49586
8.20800,-61.20782,-3.53383,0.49577
8.22400,-61.20793,-3.53565,0.49603
8.24000,-61.20803,-3.53788,0.49634
8.25600,-61.20813,-3.53814,0.49638
8.27200,-61.20823,-3.53683,0.49619
8.28800,-61.20833,-3.53684,0.49619
8.30400,-61.20843,-3.53583,0.49605
8.32000,-61.20853,-3.53538,0.49598
8.33600,-61.20864,-3.53529,0.49597
8.35200,-61.20873,-3.53551,0.49600
8.36800,-61.20884,-3.53733,0.49625
8.36980,-61.20885,-3.53742,0.49627
8.38400,-61.20894,-3.53714,0.49623
8.40000,-61.20904,-3.53585,0.49604
8.41600,-61.20914,-3.53537,0.49597
8.43200,-61.20924,-3.53571,0.49602
8.44800,-61.20934,-3.53567,0.49601
8.46400,-61.20945,-3.53574,0.49602
8.48000,-61.20955,-3.53609,0.49607
8.49600,-61.20965,-3.53579,0.49603
8.51200,-61.20975,-3.53477,0.49588
8.51680,-61.20978,-3.53439,0.49583
8.52800,-61.20985,-3.53492,0.49590
8.54400,-61.20995,-3.53595,0.49605
8.56000,-61.21005,-3.53617,0.49607
8.57600,-61.21016,-3.53658,0.49613
8.59200,-61.21025,-3.53637,0.49610
8.60800,-61.21036,-3.53710,0.49620
8.62400,-61.21046,-3.53618,0.49607
8.64000,-61.21056,-3.53558,0.49599
8.65600,-61.21066,-3.53695,0.49618
8.67200,-61.21077,-3.53732,0.49623
8.68580,-61.21085,-3.53587,0.49602
8.68800,-61.21086,-3.53569,0.49600
8.70400,-61.21097,-3.53588,0.49602
8.72000,-61.21107,-3.53636,0.49609
8.73600,-61.21117,-3.53641,0.49609
8.75200,-61.21127,-3.53589,0.49602
8.76800,-61.21138,-3.53582,0.49601
8.78400,-61.21147,-3.53579,0.49600
8.80000,-61.21157,-3.53578,0.49600
8.81600,-61.21168,-3.53560,0.49597
8.83200,-61.21178,-3.53795,0.49630
8.84800,-61.21188,-3.53782,0.49628
8.85880,-61.21195,-3.53653,0.49610
8.86400,-61.21198,-3.53547,0.49595
8.88000,-61.21208,-3.53498,0.49588
8.89600,-61.21218,-3.53677,0.49613
8.91200,-61.21229,-3.53734,0.49621
8.92800,-61.21239,-3.53583,0.49600
8.94400,-61.21249,-3.53662,0.49611
8.96000,-61.21259,-3.53676,0.49612
8.97600,-61.21269,-3.53631,0.49606
8.99200,-61.21279,-3.53550,0.49595
9.00800,-61.21290,-3.53582,0.49599
9.01880,-61.21296,-3.53501,0.49587
9.02400,-61.21300,-3.53483,0.49585
9.04000,-61.21310,-3.53495,0.49586
9.05600,-61.21320,-3.53484,0.49585
9.07200,-61.21330,-3.53615,0.49603
9.08800,-61.21340,-3.53641,0.49607
9.10400,-61.21350,-3.53517,0.49589
9.12000,-61.21361,-3.53459,0.49581
9.13600,-61.21370,-3.53518,0.49589
9.15200,-61.21381,-3.53579,0.49597
9.16800,-61.21391,-3.53467,0.49582
9.18400,-61.21401,-3.53473,0.49582
9.19480,-61.21408,-3.53452,0.49579
9.20000,-61.21411,-3.53400,0.49572
9.21600,-61.21421,-3.53461,0.49580
9.23200,-61.21431,-3.53535,0.49591
9.24800,-61.21442,-3.53543,0.49591
9.26400,-61.21452,-3.53462,0.49580
9.28000,-61.21462,-3.53446,0.49578
9.29600,-61.21472,-3.53408,0.49572
9.31200,-61.21482,-3.53459,0.49579
9.32800,-61.21492,-3.53424,0.49574
9.34400,-61.21502,-3.53494,0.49584
9.36000,-61.21513,-3.53425,0.49574
9.36380,-61.21515,-3.53398,0.49570
9.37600,-61.21522,-3.53422,0.49573
9.39200,-61.21533,-3.53506,0.49585
9.40800,-61.21543,-3.53338,0.49561
9.42400,-61.21553,-3.53490,0.49583
9.44000,-61.21563,-3.53688,0.49610
9.45600,-61.21574,-3.53593,0.49597
9.47200,-61.21583,-3.53508,0.49585
9.48800,-61.21594,-3.53613,0.49599
9.50400,-61.21604,-3.53611,0.49599
9.52000,-61.21614,-3.53589,0.49596
9.53600,-61.21624,-3.53478,0.49580
9.54280,-61.21629,-3.53486,0.49581
9.55200,-61.21634,-3.53457,0.49577
9.56800,-61.21644,-3.53495,0.49582
9.58400,-61.21654,-3.53485,0.49581
9.60000,-61.21665,-3.53507,0.49584
9.61600,-61.21675,-3.53489,0.49581
9.63200,-61.21685,-3.53408,0.49569
9.64800,-61.21695,-3.53285,0.49552
9.66400,-61.21705,-3.53434,0.49573
9.68000,-61.21715,-3.53510,0.49583
9.69600,-61.21726,-3.53490,0.49580
9.70780,-61.21733,-3.53425,0.49571
9.71200,-61.21736,-3.53418,0.49570
9.72800,-61.21746,-3.53386,0.49566
9.74400,-61.21756,-3.53419,0.49570
9.76000,-61.21766,-3.53480,0.49578
9.77600,-61.21776,-3.53379,0.49564
9.79200,-61.21787,-3.53401,0.49567
9.80800,-61.21797,-3.53433,0.49572
9.82400,-61.21806,-3.53354,0.49560
9.84000,-61.21817,-3.53366,0.49562
9.85600,-61.21827,-3.53515,0.49583
9.87200,-61.21837,-3.53625,0.49598
9.88580,-61.21846,-3.53504,0.49581
9.88800,-61.21847,-3.53473,0.49576
9.90400,-61.21857,-3.53511,0.49582
9.92000,-61.21867,-3.53516,0.49582
9.93600,-61.21878,-3.53425,0.49569
9.95200,-61.21888,-3.53449,0.49573
9.96800,-61.21898,-3.53577,0.49590
9.98400,-61.21908,-3.53529,0.49584
10.00000,-61.21918,-3.53347,0.49558
10.01600,-61.21928,-3.53306,0.49552
10.03200,-61.21939,-3.53381,0.49562
10.04800,-61.21949,-3.53371,0.49561
10.06400,-61.21958,-3.53316,0.49553
10.06680,-61.21960,-3.53279,0.49548
10.08000,-61.21969,-3.53326,0.49554
10.09600,-61.21979,-3.53388,0.49563
10.11200,-61.21989,-3.53438,0.49570
10.12800,-61.21999,-3.53309,0.49552
10.14400,-61.22010,-3.53453,0.49572
10.16000,-61.22019,-3.53536,0.49583
10.17600,-61.22030,-3.53476,0.49575
10.19200,-61.22040,-3.53357,0.49558
10.20800,-61.22050,-3.53347,0.49556
10.22400,-61.22060,-3.53416,0.49566
10.24000,-61.22071,-3.53353,0.49557
10.24580,-61.22074,-3.53295,0.49549
10.25600,-61.22080,-3.53316,0.49551
10.27200,-61.22091,-3.53383,0.49561
10.28800,-61.22101,-3.53344,0.49555
10.30400,-61.22111,-3.53391,0.49562
10.32000,-61.22121,-3.53408,0.49564
10.33600,-61.22131,-3.53684,0.49602
10.35200,-61.22141,-3.53783,0.49616
10.36800,-61.22151,-3.53530,0.49581
10.38400,-61.22162,-3.53458,0.49570
10.40000,-61.22172,-3.53523,0.49579
10.41600,-61.22182,-3.53495,0.49575
10.42780,-61.22189,-3.53392,0.49561
10.43200,-61.22192,-3.53393,0.49561
10.44800,-61.22202,-3.53528,0.49580
10.46400,-61.22212,-3.53555,0.49583
10.48000,-61.22223,-3.53376,0.49558
10.49600,-61.22233,-3.53201,0.49533
10.51200,-61.22243,-3.53447,0.49568
10.52800,-61.22253,-3.53548,0.49582
10.54400,-61.22263,-3.53485,0.49573
10.56000,-61.22273,-3.53500,0.49575
10.57600,-61.22283,-3.53547,0.49581
10.59200,-61.22293,-3.53524,0.49578
10.60800,-61.22303,-3.53383,0.49558
10.61280,-61.22307,-3.53341,0.49552
10.62400,-61.22314,-3.53336,0.49551
10.64000,-61.22324,-3.53442,0.49566
10.65600,-61.22334,-3.53451,0.49567
10.67200,-61.22344,-3.53433,0.49564
10.68800,-61.22354,-3.53406,0.49561
10.70400,-61.22364,-3.53411,0.49561
10.72000,-61.22375,-3.53384,0.49557
10.73600,-61.22385,-3.53318,0.49548
10.75200,-61.22395,-3.53447,0.49566
10.76800,-61.22405,-3.53494,0.49572
10.78400,-61.22415,-3.53301,0.49545
10.79980,-61.22425,-3.53264,0.49540
10.80000,-61.22425,-3.53264,0.49540
10.81600,-61.22435,-3.53523,0.49576
10.83200,-61.22446,-3.53596,0.49586
10.84800,-61.22446,-3.53475,0.49569
10.86400,-61.22446,-3.53419,0.49561
10.88000,-61.22446,-3.53349,0.49551
10.89600,-61.22446,-3.53273,0.49541
10.91200,-61.22446,-3.53253,0.49538
10.92800,-61.22446,-3.53414,0.49561
10.94400,-61.22446,-3.53520,0.49575
10.96000,-61.22446,-3.53540,0.49578
10.97600,-61.22446,-3.53484,0.49570
10.99200,-61.22446,-3.53660,0.49595
10.99880,-61.22446,-3.53636,0.49592
11.00800,-61.22446,-3.53596,0.49586
11.02400,-61.22446,-3.53540,0.49578
11.04000,-61.22446,-3.53495,0.49572
11.05600,-61.22446,-3.53495,0.49572
11.07200,-61.22446,-3.53486,0.49571
11.08800,-61.22446,-3.53455,0.49566
11.10400,-61.22446,-3.53548,0.49579
11.12000,-61.22446,-3.53569,0.49582
11.13600,-61.22452,-3.53521,0.49575
11.15200,-61.22461,-3.53409,0.49560
11.16800,-61.22472,-3.53457,0.49566
11.18400,-61.22482,-3.53417,0.49560
11.20000,-61.22492,-3.53370,0.49554
11.20180,-61.22493,-3.53344,0.49550
11.21600,-61.22507,-3.53289,0.49542
11.23200,-61.22527,-3.53554,0.49579
11.24800,-61.22547,-3.53630,0.49590
11.26400,-61.22568,-3.53526,0.49575
11.28000,-61.22587,-3.53482,0.49568
11.29600,-61.22608,-3.53589,0.49583
11.31200,-61.22628,-3.53600,0.49584
11.32800,-61.22648,-3.53487,0.49568
11.34400,-61.22669,-3.53464,0.49565
11.36000,-61.22689,-3.53410,0.49557
11.37600,-61.22709,-3.53414,0.49557
11.38180,-61.22717,-3.53364,0.49550
11.39200,-61.22730,-3.53355,0.49549
11.40800,-61.22742,-3.53566,0.49578
11.42400,-61.22752,-3.53635,0.49588
11.44000,-61.22762,-3.53594,0.49582
11.45600,-61.22772,-3.53559,0.49577
11.47200,-61.22772,-3.53667,0.49592
11.48800,-61.22772,-3.53667,0.49592
11.50400,-61.22772,-3.53538,0.49574
11.52000,-61.22772,-3.53426,0.49558
11.53600,-61.22772,-3.53402,0.49555
11.55200,-61.22772,-3.53510,0.49570
11.56800,-61.22772,-3.53494,0.49568
11.57980,-61.22772,-3.53481,0.49566
11.58400,-61.22772,-3.53489,0.49567
11.60000,-61.22772,-3.53527,0.49572
11.61600,-61.22772,-3.53482,0.49566
11.63200,-61.22772,-3.53362,0.49549
11.64800,-61.22772,-3.53535,0.49573
11.66400,-61.22772,-3.53542,0.49574
11.68000,-61.22772,-3.53527,0.49572
11.69600,-61.22772,-3.53450,0.49561
11.71200,-61.22772,-3.53546,0.49575
11.72800,-61.22772,-3.53632,0.49587
11.74400,-61.22772,-3.53590,0.49581
11.76000,-61.22781,-3.53485,0.49566
11.77600,-61.22791,-3.53598,0.49582
11.79080,-61.22800,-3.53582,0.49580
11.79200,-61.22801,-3.53576,0.49579
11.80800,-61.22811,-3.53392,0.49553
11.82400,-61.22821,-3.53440,0.49559
11.84000,-61.22832,-3.53496,0.49567
11.85600,-61.22842,-3.53413,0.49555
11.87200,-61.22852,-3.53429,0.49558
11.88800,-61.22862,-3.53508,0.49568
11.90400,-61.22872,-3.53584,0.49579
11.92000,-61.22882,-3.53597,0.49581
11.93600,-61.22892,-3.53447,0.49559
11.95200,-61.22903,-3.53473,0.49563
11.96800,-61.22912,-3.53459,0.49561
11.98400,-61.22923,-3.53368,0.49548
11.98480,-61.22924,-3.53354,0.49546
12.00000,-61.22933,-3.53388,0.49551
12.01600,-61.22943,-3.53499,0.49566
12.03200,-61.22953,-3.53465,0.49561
12.04800,-61.22964,-3.53265,0.49533
12.06400,-61.22973,-3.53373,0.49548
12.08000,-61.22984,-3.53538,0.49571
12.09600,-61.22994,-3.53472,0.49562
12.11200,-61.23004,-3.53363,0.49546
